"PSM.Score","rf"
187.0732,"hs0046.raw"
198.034,"hs0046.raw"
350,"hs0046.raw"
325.5289,"hs0046.raw"
267.65,"hs0046.raw"
135.2851,"hs0046.raw"
266.8747,"hs0046.raw"
267.161,"hs0046.raw"
218.7032,"hs0046.raw"
335.1114,"hs0046.raw"
219.0778,"hs0046.raw"
224.4312,"hs0046.raw"
317.0085,"hs0046.raw"
217.9877,"hs0046.raw"
303.5545,"hs0046.raw"
213.7543,"hs0046.raw"
320.3576,"hs0046.raw"
249.1552,"hs0046.raw"
218.2375,"hs0046.raw"
350,"hs0046.raw"
224.5057,"hs0046.raw"
350,"hs0046.raw"
350,"hs0046.raw"
191.1765,"hs0046.raw"
350,"hs0046.raw"
295.7062,"hs0046.raw"
253.7394,"hs0046.raw"
350,"hs0046.raw"
308.4001,"hs0046.raw"
251.8616,"hs0046.raw"
284.4768,"hs0046.raw"
256.2283,"hs0046.raw"
281.268,"hs0046.raw"
226.9517,"hs0046.raw"
182.4705,"hs0046.raw"
244.3853,"hs0046.raw"
276.8952,"hs0046.raw"
255.8205,"hs0046.raw"
230.0548,"hs0046.raw"
157.9192,"hs0046.raw"
287.208,"hs0046.raw"
263.1552,"hs0046.raw"
219.0778,"hs0046.raw"
348.6434,"hs0046.raw"
276.9189,"hs0046.raw"
350,"hs0046.raw"
221.6566,"hs0046.raw"
287.208,"hs0046.raw"
350,"hs0046.raw"
180.3713,"hs0046.raw"
266.8747,"hs0046.raw"
296.262,"hs0046.raw"
187.0732,"hs0046.raw"
277.7062,"hs0046.raw"
263.1552,"hs0046.raw"
334.9608,"hs0046.raw"
343.5855,"hs0046.raw"
350,"hs0046.raw"
337.7154,"hs0046.raw"
348.6434,"hs0046.raw"
350,"hs0046.raw"
212.6328,"hs0046.raw"
287.208,"hs0046.raw"
305.3668,"hs0046.raw"
254.6722,"hs0046.raw"
188.5691,"hs0046.raw"
315.3833,"hs0046.raw"
260.6765,"hs0046.raw"
350,"hs0046.raw"
350,"hs0046.raw"
194.8545,"hs0046.raw"
295.7246,"hs0046.raw"
157.9192,"hs0046.raw"
292.1453,"hs0046.raw"
323.1921,"hs0046.raw"
271.2015,"hs0046.raw"
302.7001,"hs0046.raw"
276.8952,"hs0046.raw"
198.034,"hs0046.raw"
335.076,"hs0046.raw"
303.5545,"hs0046.raw"
350,"hs0046.raw"
237.5957,"hs0046.raw"
287.2789,"hs0046.raw"
335.4616,"hs0046.raw"
231.9871,"hs0046.raw"
298.8372,"hs0046.raw"
204.4093,"hs0046.raw"
251.1846,"hs0046.raw"
287.208,"hs0046.raw"
182.3113,"hs0046.raw"
170.4984,"hs0046.raw"
181.9389,"hs0046.raw"
346.9852,"hs0046.raw"
245.1835,"hs0046.raw"
228.942,"hs0046.raw"
319.9903,"hs0046.raw"
235.6818,"hs0046.raw"
190.914,"hs0046.raw"
243.3486,"hs0046.raw"
298.8372,"hs0046.raw"
191.1765,"hs0046.raw"
335.076,"hs0046.raw"
259.7536,"hs0046.raw"
288.1393,"hs0046.raw"
327.2423,"hs0046.raw"
243.1607,"hs0046.raw"
260.9513,"hs0046.raw"
198.9385,"hs0046.raw"
214.6187,"hs0046.raw"
323.9906,"hs0046.raw"
300.8484,"hs0046.raw"
268.7757,"hs0046.raw"
164.5738,"hs0046.raw"
312.2494,"hs0046.raw"
168.1915,"hs0046.raw"
219.0778,"hs0046.raw"
221.1765,"hs0046.raw"
299.9064,"hs0046.raw"
230.8611,"hs0046.raw"
287.208,"hs0046.raw"
158.2665,"hs0046.raw"
289.2122,"hs0046.raw"
135.1774,"hs0046.raw"
306.8001,"hs0046.raw"
251.3228,"hs0046.raw"
312.2921,"hs0046.raw"
183.6322,"hs0046.raw"
201.4943,"hs0046.raw"
335.076,"hs0046.raw"
335.076,"hs0046.raw"
350,"hs0046.raw"
228.942,"hs0046.raw"
210.6806,"hs0046.raw"
350,"hs0046.raw"
158.2665,"hs0046.raw"
313.8298,"hs0046.raw"
308.054,"hs0046.raw"
157.877,"hs0046.raw"
150.7776,"hs0046.raw"
350,"hs0046.raw"
350,"hs0046.raw"
279.2727,"hs0046.raw"
252.4983,"hs0046.raw"
195.974,"hs0046.raw"
215.9389,"hs0046.raw"
326.2805,"hs0046.raw"
204.4093,"hs0046.raw"
344.4691,"hs0046.raw"
235.5123,"hs0046.raw"
232.6716,"hs0046.raw"
335.1114,"hs0046.raw"
205.8067,"hs0046.raw"
225.253,"hs0046.raw"
337.7076,"hs0046.raw"
329.1345,"hs0046.raw"
280.3367,"hs0046.raw"
230.8611,"hs0046.raw"
226.8594,"hs0046.raw"
271.2015,"hs0046.raw"
327.8778,"hs0046.raw"
223.2901,"hs0046.raw"
266.9051,"hs0046.raw"
328.5308,"hs0046.raw"
307.1094,"hs0046.raw"
323.3315,"hs0046.raw"
283.7091,"hs0046.raw"
276.8952,"hs0046.raw"
269.6726,"hs0046.raw"
162.903,"hs0046.raw"
214.3356,"hs0046.raw"
262.0649,"hs0046.raw"
256.2283,"hs0046.raw"
321.0175,"hs0046.raw"
183.6322,"hs0046.raw"
345.3626,"hs0046.raw"
350,"hs0046.raw"
235.6818,"hs0046.raw"
206.2317,"hs0046.raw"
213.2648,"hs0046.raw"
198.034,"hs0046.raw"
207.7075,"hs0046.raw"
306.1902,"hs0046.raw"
298.8372,"hs0046.raw"
312.2921,"hs0046.raw"
267.65,"hs0046.raw"
149.1858,"hs0046.raw"
281.4557,"hs0046.raw"
337.7629,"hs0046.raw"
235.1364,"hs0046.raw"
196.3861,"hs0046.raw"
335.4119,"hs0046.raw"
254.5895,"hs0046.raw"
169.344,"hs0046.raw"
150.7776,"hs0046.raw"
169.344,"hs0046.raw"
344.6478,"hs0046.raw"
276.8952,"hs0046.raw"
317.188,"hs0046.raw"
249.6263,"hs0046.raw"
182.3113,"hs0046.raw"
287.208,"hs0046.raw"
188.5691,"hs0046.raw"
129.3205,"hs0046.raw"
335.076,"hs0046.raw"
298.8372,"hs0046.raw"
255.0389,"hs0046.raw"
295.7062,"hs0046.raw"
228.942,"hs0046.raw"
243.1752,"hs0046.raw"
238.6298,"hs0046.raw"
200.7416,"hs0046.raw"
303.5545,"hs0046.raw"
203.4276,"hs0046.raw"
350,"hs0046.raw"
296.262,"hs0046.raw"
267.65,"hs0046.raw"
298.8372,"hs0046.raw"
222.5471,"hs0046.raw"
350,"hs0046.raw"
174.5005,"hs0046.raw"
299.697,"hs0046.raw"
208.9547,"hs0046.raw"
154.1263,"hs0046.raw"
287.208,"hs0046.raw"
206.2317,"hs0046.raw"
117.0329,"hs0046.raw"
349.8008,"hs0046.raw"
348.9341,"hs0046.raw"
350,"hs0046.raw"
342.7422,"hs0046.raw"
200.2307,"hs0046.raw"
287.6065,"hs0046.raw"
218.258,"hs0046.raw"
251.3228,"hs0046.raw"
222.7028,"hs0046.raw"
350,"hs0046.raw"
350,"hs0046.raw"
238.6298,"hs0046.raw"
233.0856,"hs0046.raw"
227.8153,"hs0046.raw"
283.1032,"hs0046.raw"
262.8519,"hs0046.raw"
340.4713,"hs0046.raw"
287.208,"hs0046.raw"
221.0271,"hs0046.raw"
222.4552,"hs0046.raw"
280.6757,"hs0046.raw"
251.3228,"hs0046.raw"
142.0503,"hs0046.raw"
328.5308,"hs0046.raw"
251.1846,"hs0046.raw"
231.5588,"hs0046.raw"
234.6352,"hs0046.raw"
